code,name,prov_code,city_code,county_code,prov_name,city_name,county_name,level,is_prov,is_city,is_county,longitude,latitude
230712,黑龙江省伊春市汤旺河区,230000,230700,230712,黑龙江省,黑龙江省伊春市,黑龙江省伊春市汤旺河区,县级,0,0,1,129.538754,48.563263
230713,黑龙江省伊春市带岭区,230000,230700,230713,黑龙江省,黑龙江省伊春市,黑龙江省伊春市带岭区,县级,0,0,1,128.861475,47.090162
230714,黑龙江省伊春市乌伊岭区,230000,230700,230714,黑龙江省,黑龙江省伊春市,黑龙江省伊春市乌伊岭区,县级,0,0,1,129.498936,48.836655
230715,黑龙江省伊春市红星区,230000,230700,230715,黑龙江省,黑龙江省伊春市,黑龙江省伊春市红星区,县级,0,0,1,129.251919,48.29802
230716,黑龙江省伊春市上甘岭区,230000,230700,230716,黑龙江省,黑龙江省伊春市,黑龙江省伊春市上甘岭区,县级,0,0,1,129.022399,48.036509
230722,黑龙江省伊春市嘉荫县,230000,230700,230722,黑龙江省,黑龙江省伊春市,黑龙江省伊春市嘉荫县,县级,0,0,1,130.00825,48.76952
230781,黑龙江省伊春市铁力市,230000,230700,230781,黑龙江省,黑龙江省伊春市,黑龙江省伊春市铁力市,县级,0,0,1,128.552517,46.866329
230800,黑龙江省佳木斯市,230000,230800,230800,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市,市级,0,1,0,130.284735,46.81378
230801,黑龙江省佳木斯市市辖区,230000,230800,230801,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市市辖区,县级,0,0,1,130.288998,46.778227
230802,黑龙江省佳木斯市永红区,230000,230800,230802,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市永红区,县级,0,0,1,130.357862,46.817871
230803,黑龙江省佳木斯市向阳区,230000,230800,230803,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市向阳区,县级,0,0,1,128.047414,47.356592
230804,黑龙江省佳木斯市前进区,230000,230800,230804,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市前进区,县级,0,0,1,132.27643,46.461695
230805,黑龙江省佳木斯市东风区,230000,230800,230805,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市东风区,县级,0,0,1,132.48736,47.500479
230811,黑龙江省佳木斯市郊区,230000,230800,230811,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市郊区,县级,0,0,1,130.284735,46.81378
230822,黑龙江省佳木斯市桦南县,230000,230800,230822,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市桦南县,县级,0,0,1,130.637015,46.306672
230826,黑龙江省佳木斯市桦川县,230000,230800,230826,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市桦川县,县级,0,0,1,130.963018,46.989258
230828,黑龙江省佳木斯市汤原县,230000,230800,230828,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市汤原县,县级,0,0,1,130.072406,46.988319
230833,黑龙江省佳木斯市抚远县,230000,230800,230833,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市抚远县,县级,0,0,1,134.296044,47.926105
230881,黑龙江省佳木斯市同江市,230000,230800,230881,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市同江市,县级,0,0,1,133.273328,47.833685
230882,黑龙江省佳木斯市富锦市,230000,230800,230882,黑龙江省,黑龙江省佳木斯市,黑龙江省佳木斯市富锦市,县级,0,0,1,132.539001,47.170673
230900,黑龙江省七台河市,230000,230900,230900,黑龙江省,黑龙江省七台河市,黑龙江省七台河市,市级,0,1,0,131.019048,45.775005
230901,黑龙江省七台河市市辖区,230000,230900,230901,黑龙江省,黑龙江省七台河市,黑龙江省七台河市市辖区,县级,0,0,1,131.019048,45.775005
230902,黑龙江省七台河市新兴区,230000,230900,230902,黑龙江省,黑龙江省七台河市,黑龙江省七台河市新兴区,县级,0,0,1,130.893188,45.813494
230903,黑龙江省七台河市桃山区,230000,230900,230903,黑龙江省,黑龙江省七台河市,黑龙江省七台河市桃山区,县级,0,0,1,130.992503,45.770093
230904,黑龙江省七台河市茄子河区,230000,230900,230904,黑龙江省,黑龙江省七台河市,黑龙江省七台河市茄子河区,县级,0,0,1,131.475224,45.883168
230921,黑龙江省七台河市勃利县,230000,230900,230921,黑龙江省,黑龙江省七台河市,黑龙江省七台河市勃利县,县级,0,0,1,130.818169,45.930545
231000,黑龙江省牡丹江市,230000,231000,231000,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市,市级,0,1,0,129.608035,44.588521
231001,黑龙江省牡丹江市市辖区,230000,231000,231001,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市市辖区,县级,0,0,1,129.608035,44.588521
231002,黑龙江省牡丹江市东安区,230000,231000,231002,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市东安区,县级,0,0,1,129.860447,44.408404
231003,黑龙江省牡丹江市阳明区,230000,231000,231003,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市阳明区,县级,0,0,1,129.783915,44.587975
231004,黑龙江省牡丹江市爱民区,230000,231000,231004,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市爱民区,县级,0,0,1,129.544566,44.685921
231005,黑龙江省牡丹江市西安区,230000,231000,231005,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市西安区,县级,0,0,1,129.584924,44.491714
231024,黑龙江省牡丹江市东宁县,230000,231000,231024,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市东宁县,县级,0,0,1,130.850389,44.032436
231025,黑龙江省牡丹江市林口县,230000,231000,231025,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市林口县,县级,0,0,1,130.023181,45.396102
231081,黑龙江省牡丹江市绥芬河市,230000,231000,231081,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市绥芬河市,县级,0,0,1,131.102457,44.408005
231083,黑龙江省牡丹江市海林市,230000,231000,231083,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市海林市,县级,0,0,1,129.221414,44.903617
231084,黑龙江省牡丹江市宁安市,230000,231000,231084,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市宁安市,县级,0,0,1,129.215317,44.058017
231085,黑龙江省牡丹江市穆棱市,230000,231000,231085,黑龙江省,黑龙江省牡丹江市,黑龙江省牡丹江市穆棱市,县级,0,0,1,130.395526,44.57687
231100,黑龙江省黑河市,230000,231100,231100,黑龙江省,黑龙江省黑河市,黑龙江省黑河市,市级,0,1,0,127.50083,50.25069
231101,黑龙江省黑河市市辖区,230000,231100,231101,黑龙江省,黑龙江省黑河市,黑龙江省黑河市市辖区,县级,0,0,1,127.50083,50.25069
231102,黑龙江省黑河市爱辉区,230000,231100,231102,黑龙江省,黑龙江省黑河市,黑龙江省黑河市爱辉区,县级,0,0,1,126.764262,50.218245
231121,黑龙江省黑河市嫩江县,230000,231100,231121,黑龙江省,黑龙江省黑河市,黑龙江省黑河市嫩江县,县级,0,0,1,125.771275,49.621866
231123,黑龙江省黑河市逊克县,230000,231100,231123,黑龙江省,黑龙江省黑河市,黑龙江省黑河市逊克县,县级,0,0,1,128.370877,48.88674
231124,黑龙江省黑河市孙吴县,230000,231100,231124,黑龙江省,黑龙江省黑河市,黑龙江省黑河市孙吴县,县级,0,0,1,127.316672,49.370656
231181,黑龙江省黑河市北安市,230000,231100,231181,黑龙江省,黑龙江省黑河市,黑龙江省黑河市北安市,县级,0,0,1,127.111546,48.115946
231182,黑龙江省黑河市五大连池市,230000,231100,231182,黑龙江省,黑龙江省黑河市,黑龙江省黑河市五大连池市,县级,0,0,1,126.634501,48.749166
232300,黑龙江省绥化地区,230000,232300,232300,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区,市级,0,1,0,,
232301,黑龙江省绥化地区绥化市,230000,232300,232301,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区绥化市,县级,0,0,1,,
232302,黑龙江省绥化地区安达市,230000,232300,232302,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区安达市,县级,0,0,1,,
232303,黑龙江省绥化地区肇东市,230000,232300,232303,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区肇东市,县级,0,0,1,,
232304,黑龙江省绥化地区海伦市,230000,232300,232304,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区海伦市,县级,0,0,1,,
232324,黑龙江省绥化地区望奎县,230000,232300,232324,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区望奎县,县级,0,0,1,,
232325,黑龙江省绥化地区兰西县,230000,232300,232325,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区兰西县,县级,0,0,1,,
232326,黑龙江省绥化地区青冈县,230000,232300,232326,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区青冈县,县级,0,0,1,,
232330,黑龙江省绥化地区庆安县,230000,232300,232330,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区庆安县,县级,0,0,1,,
232331,黑龙江省绥化地区明水县,230000,232300,232331,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区明水县,县级,0,0,1,,
232332,黑龙江省绥化地区绥棱县,230000,232300,232332,黑龙江省,黑龙江省绥化地区,黑龙江省绥化地区绥棱县,县级,0,0,1,,
232700,黑龙江省大兴安岭地区,230000,232700,232700,黑龙江省,黑龙江省大兴安岭地区,黑龙江省大兴安岭地区,市级,0,1,0,124.196104,51.991789
232721,黑龙江省大兴安岭地区呼玛县,230000,232700,232721,黑龙江省,黑龙江省大兴安岭地区,黑龙江省大兴安岭地区呼玛县,县级,0,0,1,124.912002,51.81313
232722,黑龙江省大兴安岭地区塔河县,230000,232700,232722,黑龙江省,黑龙江省大兴安岭地区,黑龙江省大兴安岭地区塔河县,县级,0,0,1,124.640203,52.716506
232723,黑龙江省大兴安岭地区漠河县,230000,232700,232723,黑龙江省,黑龙江省大兴安岭地区,黑龙江省大兴安岭地区漠河县,县级,0,0,1,122.715721,52.945659
310000,上海市,310000,310000,310000,上海市,上海市,上海市,省级,1,0,0,121.487899,31.249162
310100,上海市市辖区,310000,310100,310100,上海市,上海市市辖区,上海市市辖区,市级,0,1,0,121.487899,31.249162
310101,上海市黄浦区,310000,310100,310101,上海市,上海市市辖区,上海市黄浦区,县级,0,0,1,121.496072,31.227203
310102,上海市南市区,310000,310100,310102,上海市,上海市市辖区,上海市南市区,县级,0,0,1,,
310103,上海市卢湾区,310000,310100,310103,上海市,上海市市辖区,上海市卢湾区,县级,0,0,1,121.481238,31.213348
310104,上海市徐汇区,310000,310100,310104,上海市,上海市市辖区,上海市徐汇区,县级,0,0,1,121.446235,31.169152
310105,上海市长宁区,310000,310100,310105,上海市,上海市市辖区,上海市长宁区,县级,0,0,1,121.387616,31.213301
310106,上海市静安区,310000,310100,310106,上海市,上海市市辖区,上海市静安区,县级,0,0,1,121.454756,31.235381
310107,上海市普陀区,310000,310100,310107,上海市,上海市市辖区,上海市普陀区,县级,0,0,1,121.398443,31.263743
310108,上海市闸北区,310000,310100,310108,上海市,上海市市辖区,上海市闸北区,县级,0,0,1,121.457769,31.288044
310109,上海市虹口区,310000,310100,310109,上海市,上海市市辖区,上海市虹口区,县级,0,0,1,121.491919,31.282497
310110,上海市杨浦区,310000,310100,310110,上海市,上海市市辖区,上海市杨浦区,县级,0,0,1,121.535717,31.30451
310112,上海市闵行区,310000,310100,310112,上海市,上海市市辖区,上海市闵行区,县级,0,0,1,121.425024,31.093538
310113,上海市宝山区,310000,310100,310113,上海市,上海市市辖区,上海市宝山区,县级,0,0,1,121.409041,31.398623
310114,上海市嘉定区,310000,310100,310114,上海市,上海市市辖区,上海市嘉定区,县级,0,0,1,121.251014,31.364338
310115,上海市浦东新区,310000,310100,310115,上海市,上海市市辖区,上海市浦东新区,县级,0,0,1,121.638481,31.230895
310116,上海市金山区,310000,310100,310116,上海市,上海市市辖区,上海市金山区,县级,0,0,1,121.248408,30.835081
310117,上海市松江区,310000,310100,310117,上海市,上海市市辖区,上海市松江区,县级,0,0,1,121.226791,31.021245
310200,上海市县,310000,310200,310200,上海市,上海市县,上海市县,市级,0,1,0,121.487899,31.249162
310225,上海市南汇县,310000,310200,310225,上海市,上海市县,上海市南汇县,县级,0,0,1,,
310226,上海市奉贤县,310000,310200,310226,上海市,上海市县,上海市奉贤县,县级,0,0,1,,
310229,上海市青浦县,310000,310200,310229,上海市,上海市县,上海市青浦县,县级,0,0,1,,
310230,上海市崇明县,310000,310200,310230,上海市,上海市县,上海市崇明县,县级,0,0,1,121.535398,31.633565
320000,江苏省,320000,320000,320000,江苏省,江苏省,江苏省,省级,1,0,0,119.368489,33.013797
320100,江苏省南京市,320000,320100,320100,江苏省,江苏省南京市,江苏省南京市,市级,0,1,0,118.778074,32.057236
320101,江苏省南京市市辖区,320000,320100,320101,江苏省,江苏省南京市,江苏省南京市市辖区,县级,0,0,1,118.778074,32.057236
320102,江苏省南京市玄武区,320000,320100,320102,江苏省,江苏省南京市,江苏省南京市玄武区,县级,0,0,1,118.848937,32.071766
320103,江苏省南京市白下区,320000,320100,320103,江苏省,江苏省南京市,江苏省南京市白下区,县级,0,0,1,118.829884,32.030369
320104,江苏省南京市秦淮区,320000,320100,320104,江苏省,江苏省南京市,江苏省南京市秦淮区,县级,0,0,1,118.817221,32.007969
320105,江苏省南京市建邺区,320000,320100,320105,江苏省,江苏省南京市,江苏省南京市建邺区,县级,0,0,1,118.713342,32.012518
320106,江苏省南京市鼓楼区,320000,320100,320106,江苏省,江苏省南京市,江苏省南京市鼓楼区,县级,0,0,1,118.765057,32.068604
320107,江苏省南京市下关区,320000,320100,320107,江苏省,江苏省南京市,江苏省南京市下关区,县级,0,0,1,118.772553,32.109229
320111,江苏省南京市浦口区,320000,320100,320111,江苏省,江苏省南京市,江苏省南京市浦口区,县级,0,0,1,118.569125,32.059062
320112,江苏省南京市大厂区,320000,320100,320112,江苏省,江苏省南京市,江苏省南京市大厂区,县级,0,0,1,,
320113,江苏省南京市栖霞区,320000,320100,320113,江苏省,江苏省南京市,江苏省南京市栖霞区,县级,0,0,1,118.963725,32.169424
320114,江苏省南京市雨花台区,320000,320100,320114,江苏省,江苏省南京市,江苏省南京市雨花台区,县级,0,0,1,118.721979,31.954552
320121,江苏省南京市江宁县,320000,320100,320121,江苏省,江苏省南京市,江苏省南京市江宁县,县级,0,0,1,,
320122,江苏省南京市江浦县,320000,320100,320122,江苏省,江苏省南京市,江苏省南京市江浦县,县级,0,0,1,,
320123,江苏省南京市六合县,320000,320100,320123,江苏省,江苏省南京市,江苏省南京市六合县,县级,0,0,1,,
320124,江苏省南京市溧水县,320000,320100,320124,江苏省,江苏省南京市,江苏省南京市溧水县,县级,0,0,1,119.039927,31.596963
320125,江苏省南京市高淳县,320000,320100,320125,江苏省,江苏省南京市,江苏省南京市高淳县,县级,0,0,1,118.9719,31.336381
320200,江苏省无锡市,320000,320200,320200,江苏省,江苏省无锡市,江苏省无锡市,市级,0,1,0,120.305456,31.570037
320201,江苏省无锡市市辖区,320000,320200,320201,江苏省,江苏省无锡市,江苏省无锡市市辖区,县级,0,0,1,120.305456,31.570037
320202,江苏省无锡市崇安区,320000,320200,320202,江苏省,江苏省无锡市,江苏省无锡市崇安区,县级,0,0,1,120.328903,31.597341
320203,江苏省无锡市南长区,320000,320200,320203,江苏省,江苏省无锡市,江苏省无锡市南长区,县级,0,0,1,120.315798,31.542866
320204,江苏省无锡市北塘区,320000,320200,320204,江苏省,江苏省无锡市,江苏省无锡市北塘区,县级,0,0,1,120.282126,31.609369
320211,江苏省无锡市郊区,320000,320200,320211,江苏省,江苏省无锡市,江苏省无锡市郊区,县级,0,0,1,120.248502,31.466579
320281,江苏省无锡市江阴市,320000,320200,320281,江苏省,江苏省无锡市,江苏省无锡市江阴市,县级,0,0,1,120.310679,31.837425
320282,江苏省无锡市宜兴市,320000,320200,320282,江苏省,江苏省无锡市,江苏省无锡市宜兴市,县级,0,0,1,119.790265,31.362245
320283,江苏省无锡市锡山市,320000,320200,320283,江苏省,江苏省无锡市,江苏省无锡市锡山市,县级,0,0,1,,
320300,江苏省徐州市,320000,320300,320300,江苏省,江苏省徐州市,江苏省徐州市,市级,0,1,0,117.188107,34.271553
320301,江苏省徐州市市辖区,320000,320300,320301,江苏省,江苏省徐州市,江苏省徐州市市辖区,县级,0,0,1,117.188107,34.271553
320302,江苏省徐州市鼓楼区,320000,320300,320302,江苏省,江苏省徐州市,江苏省徐州市鼓楼区,县级,0,0,1,117.296129,34.30141
320303,江苏省徐州市云龙区,320000,320300,320303,江苏省,江苏省徐州市,江苏省徐州市云龙区,县级,0,0,1,117.276176,34.222487
320304,江苏省徐州市九里区,320000,320300,320304,江苏省,江苏省徐州市,江苏省徐州市九里区,县级,0,0,1,117.124522,34.321211
320305,江苏省徐州市贾汪区,320000,320300,320305,江苏省,江苏省徐州市,江苏省徐州市贾汪区,县级,0,0,1,117.498246,34.410528
320311,江苏省徐州市泉山区,320000,320300,320311,江苏省,江苏省徐州市,江苏省徐州市泉山区,县级,0,0,1,117.175584,34.241947
320321,江苏省徐州市丰县,320000,320300,320321,江苏省,江苏省徐州市,江苏省徐州市丰县,县级,0,0,1,116.615733,34.695773
320322,江苏省徐州市沛县,320000,320300,320322,江苏省,江苏省徐州市,江苏省徐州市沛县,县级,0,0,1,116.911468,34.700648
320323,江苏省徐州市铜山县,320000,320300,320323,江苏省,江苏省徐州市,江苏省徐州市铜山县,县级,0,0,1,117.295376,34.288409
320324,江苏省徐州市睢宁县,320000,320300,320324,江苏省,江苏省徐州市,江苏省徐州市睢宁县,县级,0,0,1,117.890364,33.946571
320381,江苏省徐州市新沂市,320000,320300,320381,江苏省,江苏省徐州市,江苏省徐州市新沂市,县级,0,0,1,118.344121,34.284443
320382,江苏省徐州市邳州市,320000,320300,320382,江苏省,江苏省徐州市,江苏省徐州市邳州市,县级,0,0,1,117.90306,34.402946
320400,江苏省常州市,320000,320400,320400,江苏省,江苏省常州市,江苏省常州市,市级,0,1,0,119.981861,31.771397
320401,江苏省常州市市辖区,320000,320400,320401,江苏省,江苏省常州市,江苏省常州市市辖区,县级,0,0,1,119.981861,31.771397
320402,江苏省常州市天宁区,320000,320400,320402,江苏省,江苏省常州市,江苏省常州市天宁区,县级,0,0,1,120.001766,31.777803
320404,江苏省常州市钟楼区,320000,320400,320404,江苏省,江苏省常州市,江苏省常州市钟楼区,县级,0,0,1,119.912439,31.798511
320405,江苏省常州市戚墅堰区,320000,320400,320405,江苏省,江苏省常州市,江苏省常州市戚墅堰区,县级,0,0,1,120.056359,31.756898
320411,江苏省常州市郊区,320000,320400,320411,江苏省,江苏省常州市,江苏省常州市郊区,县级,0,0,1,119.903154,31.939946
320481,江苏省常州市溧阳市,320000,320400,320481,江苏省,江苏省常州市,江苏省常州市溧阳市,县级,0,0,1,119.382839,31.425242
320482,江苏省常州市金坛市,320000,320400,320482,江苏省,江苏省常州市,江苏省常州市金坛市,县级,0,0,1,119.515038,31.723054
320483,江苏省常州市武进市,320000,320400,320483,江苏省,江苏省常州市,江苏省常州市武进市,县级,0,0,1,,
320500,江苏省苏州市,320000,320500,320500,江苏省,江苏省苏州市,江苏省苏州市,市级,0,1,0,120.619907,31.317987
320501,江苏省苏州市市辖区,320000,320500,320501,江苏省,江苏省苏州市,江苏省苏州市市辖区,县级,0,0,1,120.619907,31.317987
320502,江苏省苏州市沧浪区,320000,320500,320502,江苏省,江苏省苏州市,江苏省苏州市沧浪区,县级,0,0,1,120.616793,31.295727
320503,江苏省苏州市平江区,320000,320500,320503,江苏省,江苏省苏州市,江苏省苏州市平江区,县级,0,0,1,120.630878,31.332306
320504,江苏省苏州市金阊区,320000,320500,320504,江苏省,江苏省苏州市,江苏省苏州市金阊区,县级,0,0,1,120.581625,31.344528
320511,江苏省苏州市郊区,320000,320500,320511,江苏省,江苏省苏州市,江苏省苏州市郊区,县级,0,0,1,,
320581,江苏省苏州市常熟市,320000,320500,320581,江苏省,江苏省苏州市,江苏省苏州市常熟市,县级,0,0,1,120.831486,31.669446
320582,江苏省苏州市张家港市,320000,320500,320582,江苏省,江苏省苏州市,江苏省苏州市张家港市,县级,0,0,1,120.627279,31.907812
320583,江苏省苏州市昆山市,320000,320500,320583,江苏省,江苏省苏州市,江苏省苏州市昆山市,县级,0,0,1,120.965808,31.328937
320584,江苏省苏州市吴江市,320000,320500,320584,江苏省,江苏省苏州市,江苏省苏州市吴江市,县级,0,0,1,120.639402,31.014847
320585,江苏省苏州市太仓市,320000,320500,320585,江苏省,江苏省苏州市,江苏省苏州市太仓市,县级,0,0,1,121.158978,31.571904
320586,江苏省苏州市吴县市,320000,320500,320586,江苏省,江苏省苏州市,江苏省苏州市吴县市,县级,0,0,1,,
320600,江苏省南通市,320000,320600,320600,江苏省,江苏省南通市,江苏省南通市,市级,0,1,0,120.873801,32.014665
320601,江苏省南通市市辖区,320000,320600,320601,江苏省,江苏省南通市,江苏省南通市市辖区,县级,0,0,1,120.873801,32.014665
320602,江苏省南通市崇川区,320000,320600,320602,江苏省,江苏省南通市,江苏省南通市崇川区,县级,0,0,1,120.887599,31.962661
320611,江苏省南通市港闸区,320000,320600,320611,江苏省,江苏省南通市,江苏省南通市港闸区,县级,0,0,1,120.823875,32.071256
320621,江苏省南通市海安县,320000,320600,320621,江苏省,江苏省南通市,江苏省南通市海安县,县级,0,0,1,120.473927,32.553985
320623,江苏省南通市如东县,320000,320600,320623,江苏省,江苏省南通市,江苏省南通市如东县,县级,0,0,1,121.059244,32.387662
320681,江苏省南通市启东市,320000,320600,320681,江苏省,江苏省南通市,江苏省南通市启东市,县级,0,0,1,121.678822,31.871302
320682,江苏省南通市如皋市,320000,320600,320682,江苏省,江苏省南通市,江苏省南通市如皋市,县级,0,0,1,120.580144,32.273616
320683,江苏省南通市通州市,320000,320600,320683,江苏省,江苏省南通市,江苏省南通市通州市,县级,0,0,1,121.028859,32.081032
320684,江苏省南通市海门市,320000,320600,320684,江苏省,江苏省南通市,江苏省南通市海门市,县级,0,0,1,121.31247,31.956039
320700,江苏省连云港市,320000,320700,320700,江苏省,江苏省连云港市,江苏省连云港市,市级,0,1,0,119.173872,34.601549
320701,江苏省连云港市市辖区,320000,320700,320701,江苏省,江苏省连云港市,江苏省连云港市市辖区,县级,0,0,1,119.173872,34.601549
320703,江苏省连云港市连云区,320000,320700,320703,江苏省,江苏省连云港市,江苏省连云港市连云区,县级,0,0,1,119.467017,34.638922
320704,江苏省连云港市云台区,320000,320700,320704,江苏省,江苏省连云港市,江苏省连云港市云台区,县级,0,0,1,,
320705,江苏省连云港市新浦区,320000,320700,320705,江苏省,江苏省连云港市,江苏省连云港市新浦区,县级,0,0,1,119.260574,34.656801
320706,江苏省连云港市海州区,320000,320700,320706,江苏省,江苏省连云港市,江苏省连云港市海州区,县级,0,0,1,119.162196,34.51416
320721,江苏省连云港市赣榆县,320000,320700,320721,江苏省,江苏省连云港市,江苏省连云港市赣榆县,县级,0,0,1,119.0414,34.88953
320722,江苏省连云港市东海县,320000,320700,320722,江苏省,江苏省连云港市,江苏省连云港市东海县,县级,0,0,1,118.79231,34.556383
320723,江苏省连云港市灌云县,320000,320700,320723,江苏省,江苏省连云港市,江苏省连云港市灌云县,县级,0,0,1,119.392775,34.406832
320724,江苏省连云港市灌南县,320000,320700,320724,江苏省,江苏省连云港市,江苏省连云港市灌南县,县级,0,0,1,119.446397,34.175195
320800,江苏省淮阴市,320000,320800,320800,江苏省,江苏省淮阴市,江苏省淮阴市,市级,0,1,0,119.030186,33.606513
320801,江苏省淮阴市市辖区,320000,320800,320801,江苏省,江苏省淮阴市,江苏省淮阴市市辖区,县级,0,0,1,119.030186,33.606513
320802,江苏省淮阴市清河区,320000,320800,320802,江苏省,江苏省淮阴市,江苏省淮阴市清河区,县级,0,0,1,119.136831,33.595284
320811,江苏省淮阴市清浦区,320000,320800,320811,江苏省,江苏省淮阴市,江苏省淮阴市清浦区,县级,0,0,1,119.025325,33.488642
320821,江苏省淮阴市淮阴县,320000,320800,320821,江苏省,江苏省淮阴市,江苏省淮阴市淮阴县,县级,0,0,1,,
320826,江苏省淮阴市涟水县,320000,320800,320826,江苏省,江苏省淮阴市,江苏省淮阴市涟水县,县级,0,0,1,119.324957,33.884155
320829,江苏省淮阴市洪泽县,320000,320800,320829,江苏省,江苏省淮阴市,江苏省淮阴市洪泽县,县级,0,0,1,118.8282,33.235206
320830,江苏省淮阴市盱眙县,320000,320800,320830,江苏省,江苏省淮阴市,江苏省淮阴市盱眙县,县级,0,0,1,118.538232,32.971613
320831,江苏省淮阴市金湖县,320000,320800,320831,江苏省,江苏省淮阴市,江苏省淮阴市金湖县,县级,0,0,1,119.145631,33.025834
320882,江苏省淮阴市淮安市,320000,320800,320882,江苏省,江苏省淮阴市,江苏省淮阴市淮安市,县级,0,0,1,,
320900,江苏省盐城市,320000,320900,320900,江苏省,江苏省盐城市,江苏省盐城市,市级,0,1,0,120.148872,33.379862
320901,江苏省盐城市市辖区,320000,320900,320901,江苏省,江苏省盐城市,江苏省盐城市市辖区,县级,0,0,1,120.148872,33.379862
320902,江苏省盐城市城区,320000,320900,320902,江苏省,江苏省盐城市,江苏省盐城市城区,县级,0,0,1,120.206351,33.378948
320921,江苏省盐城市响水县,320000,320900,320921,江苏省,江苏省盐城市,江苏省盐城市响水县,县级,0,0,1,119.797602,34.232797
320922,江苏省盐城市滨海县,320000,320900,320922,江苏省,江苏省盐城市,江苏省盐城市滨海县,县级,0,0,1,120.026609,34.092317
320923,江苏省盐城市阜宁县,320000,320900,320923,江苏省,江苏省盐城市,江苏省盐城市阜宁县,县级,0,0,1,119.70499,33.711976
320924,江苏省盐城市射阳县,320000,320900,320924,江苏省,江苏省盐城市,江苏省盐城市射阳县,县级,0,0,1,120.279505,33.745462
320925,江苏省盐城市建湖县,320000,320900,320925,江苏省,江苏省盐城市,江苏省盐城市建湖县,县级,0,0,1,119.836497,33.488908
320928,江苏省盐城市盐都县,320000,320900,320928,江苏省,江苏省盐城市,江苏省盐城市盐都县,县级,0,0,1,,
320981,江苏省盐城市东台市,320000,320900,320981,江苏省,江苏省盐城市,江苏省盐城市东台市,县级,0,0,1,120.563769,32.791443
320982,江苏省盐城市大丰市,320000,320900,320982,江苏省,江苏省盐城市,江苏省盐城市大丰市,县级,0,0,1,120.546274,33.190868
321000,江苏省扬州市,320000,321000,321000,江苏省,江苏省扬州市,江苏省扬州市,市级,0,1,0,119.427778,32.408505
321001,江苏省扬州市市辖区,320000,321000,321001,江苏省,江苏省扬州市,江苏省扬州市市辖区,县级,0,0,1,119.427778,32.408505
321002,江苏省扬州市广陵区,320000,321000,321002,江苏省,江苏省扬州市,江苏省扬州市广陵区,县级,0,0,1,119.486678,32.39567
321011,江苏省扬州市郊区,320000,321000,321011,江苏省,江苏省扬州市,江苏省扬州市郊区,县级,0,0,1,119.427778,32.408505
321023,江苏省扬州市宝应县,320000,321000,321023,江苏省,江苏省扬州市,江苏省扬州市宝应县,县级,0,0,1,119.455651,33.225834
321027,江苏省扬州市邗江县,320000,321000,321027,江苏省,江苏省扬州市,江苏省扬州市邗江县,县级,0,0,1,,
321081,江苏省扬州市仪征市,320000,321000,321081,江苏省,江苏省扬州市,江苏省扬州市仪征市,县级,0,0,1,119.200955,32.392636
321084,江苏省扬州市高邮市,320000,321000,321084,江苏省,江苏省扬州市,江苏省扬州市高邮市,县级,0,0,1,119.503407,32.835944
321088,江苏省扬州市江都市,320000,321000,321088,江苏省,江苏省扬州市,江苏省扬州市江都市,县级,0,0,1,119.701666,32.539866
321100,江苏省镇江市,320000,321100,321100,江苏省,江苏省镇江市,江苏省镇江市,市级,0,1,0,119.455835,32.204409
321101,江苏省镇江市市辖区,320000,321100,321101,江苏省,江苏省镇江市,江苏省镇江市市辖区,县级,0,0,1,119.455835,32.204409
